ITEMID,STOREID,WEEKID,SALES
B210-B103-POS,975862,52,8243.69
B220-B103-POS,975862,52,6514.26
B210-B103-POS,975905,52,9818.34
B210-B103-POS,975948,52,1704.68
B220-B103-POS,975948,52,6326.91
B220-B103-POS,976034,52,9891.34
B218-B103-POS,976120,52,1809.48
B218-B103-POS,976292,52,2473.66
B220-B103-POS,976292,52,6088.55
B229-B104-POS,976292,52,4866.99
B220-B103-POS,976335,52,7773.19
B229-B104-POS,976378,52,3823
B210-B103-POS,976421,52,6486.81
B218-B103-POS,976421,52,2785.92
B209-B103-POS,976507,52,5634.73
B210-B103-POS,976507,52,5779.61
B218-B103-POS,976507,52,3861.73
B219-B103-POS,976507,52,8088.67
B220-B103-POS,976507,52,8363.79
B230-B104-POS,976507,52,2607.9
A119-A101-POS,976636,52,6440.27
B210-B103-POS,976636,52,6140.96
B219-B103-POS,976636,52,3071.46
B220-B103-POS,976636,52,3426.42
B226-B104-POS,976636,52,9043.75
B228-B104-POS,976636,52,3794.94
B229-B104-POS,976636,52,4703.68
B229-B104-POS,976765,52,4706.85
B218-B103-POS,976808,52,737.53
B220-B103-POS,976808,52,6551.25
B229-B104-POS,976808,52,3359.31
B230-B104-POS,976808,52,4736.15
A107-A100-POS,976851,52,2642.69
A119-A101-POS,976851,52,2577.01
B209-B103-POS,976851,52,2701.94
B218-B103-POS,976851,52,740.93
B219-B103-POS,976851,52,4672.64
B220-B103-POS,976851,52,297.97
B226-B104-POS,976851,52,8419.05
B229-B104-POS,976851,52,2319.5
B210-B103-POS,976894,52,2604.26
B218-B103-POS,976894,52,5428.33
B220-B103-POS,976894,52,9028.39
B226-B104-POS,976894,52,1359.89
B229-B104-POS,976894,52,526.59
B218-B103-POS,976937,52,6444.04
B229-B104-POS,976937,52,4422.26
B210-B103-POS,976980,52,7630.34
B229-B104-POS,976980,52,4816.82
A104-A100-POS,977023,52,5230.59
B210-B103-POS,977023,52,1874.96
B218-B103-POS,977023,52,4087.64
B229-B104-POS,977023,52,6268.26
B210-B103-POS,977066,52,6439.18
B229-B104-POS,977066,52,5828.89
B210-B103-POS,977152,52,6599.33
B218-B103-POS,977152,52,4036.71
B220-B103-POS,977152,52,9976.6
B209-B103-POS,977195,52,868.69
B218-B103-POS,977195,52,3066.37
B220-B103-POS,977195,52,1658.87
B229-B104-POS,977195,52,2025.03
B219-B103-POS,977238,52,2762.98
B229-B104-POS,977238,52,7731.72
B209-B103-POS,977281,52,5351.94
B220-B103-POS,977281,52,2751.77
B229-B104-POS,977281,52,223.96
B210-B103-POS,977367,52,7181.38
B220-B103-POS,977367,52,8345.31
B229-B104-POS,977367,52,6560.5
B209-B103-POS,977410,52,9969.11
B210-B103-POS,977410,52,5920.64
B218-B103-POS,977410,52,2122.68
B220-B103-POS,977410,52,2511.18
B229-B104-POS,977410,52,1644.94
B209-B103-POS,977453,52,2353.12
B210-B103-POS,977453,52,5749.65
B218-B103-POS,977453,52,2978.23
B209-B103-POS,977539,52,4270.86
B219-B103-POS,977539,52,2955.3
B220-B103-POS,977539,52,4384.25
B229-B104-POS,977539,52,6461.35
B220-B103-POS,977582,52,7263.6
B209-B103-POS,977668,52,6601.46
B218-B103-POS,977668,52,6762.55
B219-B103-POS,977668,52,9501.47
B220-B103-POS,977668,52,5440.97
B229-B104-POS,977668,52,6933.35
B209-B103-POS,977840,52,4255.15
B210-B103-POS,977840,52,7310.98
B229-B104-POS,977840,52,1180.41
B210-B103-POS,977883,52,3572.16
B220-B103-POS,977883,52,9791.47
B229-B104-POS,977883,52,9259.12
B210-B103-POS,977926,52,3568.51
B229-B104-POS,977926,52,8331.12
B230-B104-POS,977926,52,8328.68
B218-B103-POS,977969,52,1720.66
B219-B103-POS,977969,52,9916.92
B229-B104-POS,977969,52,2098.11
B218-B103-POS,978012,52,4167.77
B220-B103-POS,978012,52,776.14
B229-B104-POS,978012,52,6623.59
A119-A101-POS,978098,52,9505.27
B220-B103-POS,978098,52,235.05
B230-B104-POS,978098,52,8718.85
B219-B103-POS,978141,52,6843.54
B229-B104-POS,978141,52,5055.47
B209-B103-POS,978184,52,1231.68
B210-B103-POS,978184,52,6915.49
B218-B103-POS,978184,52,4953.6
B209-B103-POS,978227,52,3359.41
B218-B103-POS,978227,52,5944.16
B229-B104-POS,978227,52,4019.93
B218-B103-POS,978270,52,9954.11
B219-B103-POS,978270,52,5789.8
B220-B103-POS,978270,52,5035.67
B209-B103-POS,978399,52,8542.35
B210-B103-POS,978399,52,5805.45
B219-B103-POS,978399,52,145.61
B229-B104-POS,978399,52,1723.35
B210-B103-POS,978485,52,3930.34
B220-B103-POS,978485,52,3965.28
B229-B104-POS,978485,52,3479.13
B209-B103-POS,978528,52,9395.76
B218-B103-POS,978528,52,2696.33
B229-B104-POS,978528,52,4990.16
B210-B103-POS,978571,52,4914.81
B220-B103-POS,978571,52,5165.51
B218-B103-POS,978614,52,3081.9
B219-B103-POS,978614,52,8708.81
B220-B103-POS,978614,52,9112.02
B229-B104-POS,978614,52,96.43
B218-B103-POS,978657,52,6254.68
B220-B103-POS,978657,52,5311.76
B229-B104-POS,978657,52,9034.57
B226-B104-POS,978700,52,1185.01
B229-B104-POS,978700,52,3198.9
B220-B103-POS,978743,52,3772.9
B210-B103-POS,978786,52,7653.65
B229-B104-POS,978786,52,371.98
B210-B103-POS,978829,52,716.47
B229-B104-POS,978829,52,4722.54
B220-B103-POS,978872,52,6610.47
B218-B103-POS,978958,52,5403.57
B220-B103-POS,978958,52,9332.92
B210-B103-POS,979001,52,9567.97
B218-B103-POS,979001,52,2167.38
B220-B103-POS,979001,52,7455.05
B229-B104-POS,979001,52,4711.81
B209-B103-POS,979044,52,6413.28
B210-B103-POS,979044,52,7177.13
B218-B103-POS,979044,52,5629.22
B219-B103-POS,979044,52,1268.92
B220-B103-POS,979044,52,1888.77
B226-B104-POS,979044,52,8584.52
A104-A100-POS,979087,52,1364.88
A119-A101-POS,979087,52,8661.25
B209-B103-POS,979087,52,5507.87
B218-B103-POS,979087,52,4844.76
B220-B103-POS,979087,52,4640.5
B210-B103-POS,979173,52,9534.22
B218-B103-POS,979173,52,-216.81
B220-B103-POS,979173,52,5954.12
B209-B103-POS,979216,52,7600.96
B210-B103-POS,979216,52,4709.18
B218-B103-POS,979216,52,2604
B219-B103-POS,979216,52,2617.15
B220-B103-POS,979216,52,3654.31
B220-B103-POS,979259,52,2736.99
B209-B103-POS,979345,52,2443.8
B210-B103-POS,979345,52,4257.99
B218-B103-POS,979345,52,1851.93
B230-B104-POS,979345,52,5841.71
B220-B103-POS,979388,52,1809.97
B210-B103-POS,979517,52,6187.34
B219-B103-POS,979517,52,6087.15
B220-B103-POS,979517,52,-333.17
B229-B104-POS,979517,52,6259.9
B210-B103-POS,979560,52,450.51
B226-B104-POS,979560,52,3977.59
B228-B104-POS,979560,52,3045.76
B229-B104-POS,979603,52,3957.61
A110-A100-POS,979646,52,8014.71
A119-A101-POS,979646,52,6452.35
B218-B103-POS,979732,52,1872.68
B220-B103-POS,979732,52,823.37
B220-B103-POS,979861,52,3357.94
B218-B103-POS,979904,52,9165.5
B218-B103-POS,979947,52,7579.38
B219-B103-POS,979947,52,3400.11
B229-B104-POS,979947,52,8497.67
B218-B103-POS,979990,52,8827.27
B220-B103-POS,980033,52,1357.12
B229-B104-POS,980033,52,4276.05
B209-B103-POS,980076,52,9147.43
B218-B103-POS,980076,52,1392.04
B220-B103-POS,980076,52,8474.21
B229-B104-POS,980076,52,9332.5
B219-B103-POS,980205,52,8151.44
B220-B103-POS,980205,52,5977.7
B229-B104-POS,980205,52,9456.08
B209-B103-POS,980248,52,6224.32
B218-B103-POS,980248,52,6560.3
B219-B103-POS,980248,52,7965.76
B229-B104-POS,980248,52,186.71
B230-B104-POS,980248,52,9929.42
B220-B103-POS,980291,52,2464.48
B219-B103-POS,980334,52,4052.37
B229-B104-POS,980334,52,2901.06
B210-B103-POS,980377,52,1279.19
B229-B104-POS,980377,52,317.51
A120-A101-POS,980420,52,7473.13
B218-B103-POS,980420,52,6182.28
B219-B103-POS,980420,52,6481.53
B220-B103-POS,980420,52,2276.77
B226-B104-POS,980420,52,9690.96
B209-B103-POS,980506,52,8838.34
B218-B103-POS,980506,52,3442.51
B219-B103-POS,980506,52,9026.97
B229-B104-POS,980506,52,8287.1
B210-B103-POS,980549,52,9965.03
B220-B103-POS,980635,52,1409.73
B210-B103-POS,980678,52,5590.22
B220-B103-POS,980678,52,2218.96
B218-B103-POS,980764,52,3064.53
B220-B103-POS,980764,52,8011.91
B228-B104-POS,980764,52,6870.58
B219-B103-POS,980807,52,7345.79
B218-B103-POS,980850,52,3206.93
B219-B103-POS,980850,52,5012.57
B220-B103-POS,980893,52,5980.97
B229-B104-POS,980893,52,3442.72
B210-B103-POS,980936,52,9413.3
B218-B103-POS,980936,52,8608.34
B229-B104-POS,980936,52,5741.34
B210-B103-POS,981108,52,5411.05
B220-B103-POS,981108,52,3961.11
B229-B104-POS,981108,52,6221.23
B230-B104-POS,981194,52,6318.88
B218-B103-POS,981280,52,5320.09
B219-B103-POS,981280,52,8788.68
B220-B103-POS,981280,52,6202.28
B210-B103-POS,981366,52,9171.05
B218-B103-POS,981366,52,9274.62
B220-B103-POS,981366,52,5197.72
B209-B103-POS,981409,52,-908.41
B218-B103-POS,981409,52,4525.57
B229-B104-POS,981409,52,1311.15
B210-B103-POS,981452,52,4265.49
B218-B103-POS,981452,52,6169.74
B220-B103-POS,981495,52,8399.37
B229-B104-POS,981495,52,8159.55
B209-B103-POS,981538,52,2672.32
B210-B103-POS,981538,52,992.86
B218-B103-POS,981538,52,1664.3
B219-B103-POS,981538,52,5078.52
B220-B103-POS,981538,52,9261.61
B229-B104-POS,981538,52,9290.14
B209-B103-POS,981624,52,8927.18
B218-B103-POS,981624,52,8808.53
B229-B104-POS,950879,53,5762.92
B230-B104-POS,950879,53,5888.65
A101-A100-POS,950922,53,9601.46
B210-B103-POS,950922,53,7465.16
B229-B104-POS,950922,53,2178.92
B210-B103-POS,950965,53,9758.31
B220-B103-POS,950965,53,5822.31
B229-B104-POS,950965,53,7068.71
B209-B103-POS,951008,53,42.35
B210-B103-POS,951008,53,1283.15
B210-B103-POS,951051,53,5297.56
B218-B103-POS,951051,53,4527.55
B220-B103-POS,951051,53,4177.95
B229-B104-POS,951051,53,6575.15
B209-B103-POS,951137,53,5130.11
B210-B103-POS,951137,53,2426.17
B229-B104-POS,951137,53,1353.33
B210-B103-POS,951180,53,7557.46
B229-B104-POS,951180,53,5320.81
A105-A100-POS,951223,53,5224.63
B210-B103-POS,951223,53,7641.03
B219-B103-POS,951223,53,2601.49
B220-B103-POS,951223,53,1813.65
B226-B104-POS,951223,53,4462.1
B229-B104-POS,951223,53,4170.05
B210-B103-POS,951266,53,2757.97
B218-B103-POS,951266,53,8975.99
B219-B103-POS,951266,53,7534.62
B220-B103-POS,951266,53,1746.36
B228-B104-POS,951266,53,2356.61
B229-B104-POS,951266,53,5521.3
B210-B103-POS,951309,53,4268.67
B229-B104-POS,951309,53,8015.66
B210-B103-POS,951567,53,9740.05
B219-B103-POS,951567,53,6294.97
B210-B103-POS,951653,53,4947.23
B226-B104-POS,951653,53,4340.55
B229-B104-POS,951653,53,6906.67
B210-B103-POS,951696,53,1899.85
B220-B103-POS,951696,53,2159.89
B229-B104-POS,951696,53,7002.3
B210-B103-POS,951739,53,624.76
B228-B104-POS,951739,53,3472.39
B229-B104-POS,951739,53,1309.46
B210-B103-POS,951782,53,9264.55
B218-B103-POS,951782,53,796.55
B220-B103-POS,951782,53,497.3
B229-B104-POS,951782,53,3547.73
B230-B104-POS,951782,53,1623.65
B210-B103-POS,951825,53,798.21
B229-B104-POS,951825,53,6987.73
B210-B103-POS,951868,53,5735.11
B229-B104-POS,951868,53,4675.93
B209-B103-POS,951911,53,-395.83
B210-B103-POS,951911,53,2486.81
A119-A101-POS,951954,53,4562.32
B210-B103-POS,951954,53,106.31
B220-B103-POS,951954,53,9803.6
B229-B104-POS,951954,53,2568.72
B209-B103-POS,951997,53,4854.69
B210-B103-POS,951997,53,6419.78
B210-B103-POS,952040,53,5624.07
B220-B103-POS,952040,53,5264.62
B229-B104-POS,952040,53,9022.63
B230-B104-POS,952040,53,6035.38
B210-B103-POS,952083,53,6802.37
B229-B104-POS,952083,53,5805.75
A119-A101-POS,952126,53,3144.05
B210-B103-POS,952126,53,8927.57
B219-B103-POS,952126,53,8864.64
B220-B103-POS,952126,53,9368.3
B229-B104-POS,952126,53,8780.31
B230-B104-POS,952126,53,3882.01
B210-B103-POS,952169,53,4001.82
B218-B103-POS,952169,53,9519.2
B219-B103-POS,952169,53,4895.6
B220-B103-POS,952169,53,2734.78
B229-B104-POS,952169,53,3846.3
B210-B103-POS,952212,53,5800.99
B210-B103-POS,952255,53,6356.43
B220-B103-POS,952255,53,3620.25
A119-A101-POS,952341,53,9149.68
B210-B103-POS,952341,53,8865.48
B229-B104-POS,952341,53,9120.2
B210-B103-POS,952384,53,2039.3
B220-B103-POS,952384,53,1344.74
B229-B104-POS,952384,53,9282.1
B230-B104-POS,952384,53,-156.82
B210-B103-POS,952470,53,5912.23
B218-B103-POS,952470,53,3198.38
B219-B103-POS,952470,53,932.75
B210-B103-POS,952556,53,4896.25
B218-B103-POS,952556,53,5991.72
B229-B104-POS,952556,53,7207.33
B230-B104-POS,952556,53,7026.7
B210-B103-POS,952599,53,483.1
B218-B103-POS,952599,53,7220.41
B229-B104-POS,952599,53,4905.01
B210-B103-POS,952685,53,713.61
B226-B104-POS,952685,53,7464.43
B229-B104-POS,952685,53,578.98
B210-B103-POS,952728,53,7652.37
B229-B104-POS,952728,53,3646.59
B210-B103-POS,952814,53,7760
B220-B103-POS,952814,53,4184.17
B210-B103-POS,952857,53,9616.14
B220-B103-POS,952857,53,9753.69
B229-B104-POS,952857,53,7400.25
B230-B104-POS,952857,53,4276.08
B210-B103-POS,952943,53,7693.88
B220-B103-POS,952943,53,4009.35
B229-B104-POS,952943,53,2694.9
B230-B104-POS,952943,53,-6.47
B209-B103-POS,952986,53,7589.06
B210-B103-POS,952986,53,925.39
B220-B103-POS,952986,53,8076.78
B210-B103-POS,953029,53,257.59
B218-B103-POS,953029,53,9456.03
B219-B103-POS,953029,53,9118.04
B220-B103-POS,953029,53,5994.4
B229-B104-POS,953029,53,2802.68
B210-B103-POS,953072,53,4791.56
B220-B103-POS,953072,53,722.18
B229-B104-POS,953072,53,4910.17
B230-B104-POS,953072,53,571.71
B209-B103-POS,953115,53,675.55
B210-B103-POS,953115,53,3846.02
B218-B103-POS,953115,53,5702.96
B229-B104-POS,953115,53,6695.91
B220-B103-POS,953373,53,8946.88
B228-B104-POS,953373,53,9477.38
B209-B103-POS,953416,53,6704.04
B210-B103-POS,953416,53,9656.27
B229-B104-POS,953416,53,5482.62
B209-B103-POS,953459,53,9371.48
B210-B103-POS,953459,53,496.55
B218-B103-POS,953459,53,9919.61
B220-B103-POS,953459,53,1741.4
B229-B104-POS,953459,53,4121.57
B209-B103-POS,953545,53,1373.11
B210-B103-POS,953545,53,2753.92
B218-B103-POS,953545,53,1244.03
B229-B104-POS,953545,53,6770.66
B230-B104-POS,953545,53,4819.94
B210-B103-POS,953588,53,283.96
B218-B103-POS,953588,53,2405.77
B220-B103-POS,953588,53,3233.77
B229-B104-POS,953588,53,3302.47
A119-A101-POS,953631,53,7337.53
B210-B103-POS,953631,53,7456.81
B229-B104-POS,953631,53,3723.21
B230-B104-POS,953631,53,9860.09
B210-B103-POS,953717,53,8554.37
B220-B103-POS,953717,53,5862.11
B219-B103-POS,953760,53,409.22
B229-B104-POS,953760,53,90.07
B210-B103-POS,953803,53,6687.47
B220-B103-POS,953803,53,5740.86
B229-B104-POS,953803,53,8785.9
B230-B104-POS,953803,53,8142.08
B210-B103-POS,953846,53,4133.54
B229-B104-POS,953846,53,5449.18
A104-A100-POS,953932,53,6918.3
B210-B103-POS,953932,53,6434.91
B219-B103-POS,953932,53,5425.89
B229-B104-POS,953932,53,123.51
B210-B103-POS,953975,53,340.5
B228-B104-POS,953975,53,7052.28
B229-B104-POS,953975,53,8036.61
B210-B103-POS,954018,53,9006.94
B229-B104-POS,954018,53,620.31
B210-B103-POS,954061,53,2396.13
B229-B104-POS,954061,53,6081.48
B230-B104-POS,954061,53,3825.48
B209-B103-POS,954104,53,1738.16
B210-B103-POS,954104,53,5530.55
B229-B104-POS,954104,53,6931.06
B210-B103-POS,954147,53,1022.78
B218-B103-POS,954147,53,9876.26
B219-B103-POS,954147,53,4402.14
B220-B103-POS,954147,53,9647.46
B229-B104-POS,954147,53,280.77
B230-B104-POS,954147,53,6672.02
B210-B103-POS,954233,53,6595.3
B226-B104-POS,954233,53,4233.17
B229-B104-POS,954233,53,5562.93
A104-A100-POS,954276,53,8428.03
B210-B103-POS,954276,53,2727.96
B218-B103-POS,954276,53,5348.01
B229-B104-POS,954276,53,3145.79
B210-B103-POS,954319,53,3822.89
B229-B104-POS,954319,53,1996.92
B210-B103-POS,954405,53,5230.1
B220-B103-POS,954405,53,2249.53
B229-B104-POS,954405,53,2519.44
B209-B103-POS,954448,53,1647.17
B210-B103-POS,954448,53,9014.8
B218-B103-POS,954448,53,2702.41
B229-B104-POS,954448,53,6338.42
B210-B103-POS,954491,53,326.02
B229-B104-POS,954491,53,3461.6
B210-B103-POS,954534,53,6694.39
B210-B103-POS,954577,53,8603.34
B220-B103-POS,954577,53,8920.64
B229-B104-POS,954577,53,606.54
A107-A100-POS,954663,53,239.75
B210-B103-POS,954663,53,4052.39
B218-B103-POS,954663,53,5911.17
B219-B103-POS,954663,53,9534.02
B220-B103-POS,954663,53,6729.73
B229-B104-POS,954663,53,5141.66
B210-B103-POS,954706,53,8036.96
B218-B103-POS,954706,53,5182.9
B219-B103-POS,954706,53,6827.91
B228-B104-POS,954706,53,7048.21
B229-B104-POS,954706,53,1501.66
B210-B103-POS,954749,53,1028.88
B219-B103-POS,954749,53,8066.45
B220-B103-POS,954749,53,2332.76
B229-B104-POS,954749,53,5757.08
B210-B103-POS,954878,53,2333.52
B220-B103-POS,954878,53,1499.5
B228-B104-POS,954878,53,1244.72
B210-B103-POS,955007,53,2469.79
B229-B104-POS,955007,53,6595.46
B209-B103-POS,955050,53,7833.49
B210-B103-POS,955050,53,4312.56
B229-B104-POS,955050,53,8706.62
B210-B103-POS,955136,53,3484.31
B218-B103-POS,955136,53,43.3
B220-B103-POS,955136,53,3457.62
B228-B104-POS,955136,53,7558.62
B229-B104-POS,955136,53,7354.48
B210-B103-POS,955222,53,3434.49
B218-B103-POS,955222,53,4214.75
B220-B103-POS,955222,53,2289.68
B229-B104-POS,955222,53,7347.42
A119-A101-POS,955265,53,7763.67
B210-B103-POS,955265,53,8428.62
B228-B104-POS,955265,53,6491.64
B229-B104-POS,955265,53,8032.29
B209-B103-POS,955308,53,9088.71
B210-B103-POS,955308,53,22.25
B229-B104-POS,955308,53,8955.64
B210-B103-POS,955351,53,712.21
B218-B103-POS,955351,53,7312.64
B229-B104-POS,955351,53,2271.44
B230-B104-POS,955351,53,8382.35
B209-B103-POS,955437,53,7236.1
B210-B103-POS,955437,53,3913.91
B220-B103-POS,955437,53,2696.07
B228-B104-POS,955437,53,6305.34
B229-B104-POS,955437,53,9210.88
B210-B103-POS,955480,53,1296.27
B220-B103-POS,955480,53,2769.59
B229-B104-POS,955480,53,9452.63
B210-B103-POS,955566,53,472.99
B219-B103-POS,955566,53,2772.99
B220-B103-POS,955566,53,506.5
B229-B104-POS,955566,53,9608.69
B210-B103-POS,955609,53,1215.48
B229-B104-POS,955609,53,4111.36
B210-B103-POS,955695,53,3645.61
B229-B104-POS,955695,53,33.9
B210-B103-POS,955738,53,4394.02
B218-B103-POS,955738,53,6803.43
B219-B103-POS,955738,53,8446.15
B229-B104-POS,955738,53,4945.89
B210-B103-POS,955781,53,1222.48
B209-B103-POS,925681,51,2824.65
B218-B103-POS,925681,51,1304.42
B220-B103-POS,925681,51,3702.18
B229-B104-POS,925681,51,8802.93
B220-B103-POS,925767,51,2281.96
B229-B104-POS,925767,51,6049.55
B210-B103-POS,925853,51,9138.27
B219-B103-POS,925853,51,7896.56
B220-B103-POS,925853,51,8572.88
B229-B104-POS,925853,51,6151.29
B210-B103-POS,925896,51,3845.89
B218-B103-POS,925896,51,6882.83
B219-B103-POS,925896,51,6550.69
B220-B103-POS,925896,51,8244.32
B209-B103-POS,925939,51,1601.45
B220-B103-POS,925939,51,7705.46
B229-B104-POS,925939,51,7103.71
B210-B103-POS,926068,51,1449.01
B220-B103-POS,926068,51,163.47
B218-B103-POS,926197,51,4151.15
B229-B104-POS,926197,51,2031.66
B209-B103-POS,926240,51,8315.69
B226-B104-POS,926240,51,6263.97
B229-B104-POS,926240,51,3342.86
B210-B103-POS,926283,51,65.68
B218-B103-POS,926283,51,2897.02
B219-B103-POS,926283,51,4065.84
B229-B104-POS,926283,51,341.89
B209-B103-POS,926326,51,3430.65
B210-B103-POS,926326,51,-159.41
B219-B103-POS,926326,51,7977.59
B220-B103-POS,926326,51,2224.3
B229-B104-POS,926326,51,6157.3
B230-B104-POS,926326,51,-397.32
B219-B103-POS,926369,51,7388.46
B220-B103-POS,926369,51,5482.7
B226-B104-POS,926369,51,5002.79
B229-B104-POS,926369,51,5402.87
B209-B103-POS,926455,51,1802.13
B229-B104-POS,926455,51,337.39
B209-B103-POS,926584,51,738.94
B210-B103-POS,926584,51,7205.06
B220-B103-POS,926584,51,5511.17
B229-B104-POS,926584,51,9891
B220-B103-POS,926799,51,7675.18
B229-B104-POS,926799,51,2134.64
A104-A100-POS,926885,51,7933.1
A109-A100-POS,926885,51,6428.15
B218-B103-POS,926885,51,4773.13
B219-B103-POS,926885,51,5361.43
B226-B104-POS,926885,51,7706.21
B229-B104-POS,926885,51,155.34
B209-B103-POS,926928,51,5364.42
B218-B103-POS,926928,51,580.66
B219-B103-POS,926928,51,4273.45
B210-B103-POS,927014,51,9620.22
B218-B103-POS,927014,51,6627.69
B220-B103-POS,927014,51,1196.62
B209-B103-POS,927057,51,-648.72
B219-B103-POS,927057,51,9780.2
B220-B103-POS,927057,51,5681.48
B229-B104-POS,927143,51,3802.75
B219-B103-POS,927229,51,6151.94
B220-B103-POS,927229,51,7644.92
B229-B104-POS,927229,51,8290.01
B230-B104-POS,927229,51,4805.54
B209-B103-POS,927272,51,3497.22
B210-B103-POS,927272,51,6435.6
B218-B103-POS,927272,51,3622.36
B220-B103-POS,927272,51,8194.98
B229-B104-POS,927315,51,8365.15
B220-B103-POS,927401,51,5560.32
B230-B104-POS,927401,51,8643.27
B210-B103-POS,927444,51,93.57
B218-B103-POS,927444,51,3857.5
B219-B103-POS,927444,51,9498.66
B209-B103-POS,927487,51,1189.35
B210-B103-POS,927487,51,8365.91
B218-B103-POS,927487,51,6155.53
B219-B103-POS,927487,51,3041.95
B229-B104-POS,927487,51,1548.09
A119-A101-POS,927530,51,1281.16
B218-B103-POS,927530,51,4602.09
B220-B103-POS,927530,51,1695.72
B209-B103-POS,927573,51,9438.32
B229-B104-POS,927573,51,3940.35
A104-A100-POS,927616,51,8080.23
A120-A101-POS,927616,51,1.14
B210-B103-POS,927616,51,7744.61
B209-B103-POS,927702,51,1546.87
B210-B103-POS,927702,51,9063.51
B220-B103-POS,927702,51,2703.99
B229-B104-POS,927702,51,9199.29
A104-A100-POS,927745,51,3446
A118-A101-POS,927745,51,7929.24
A120-A101-POS,927745,51,2774.15
B209-B103-POS,927745,51,8465.32
A110-A100-POS,927831,51,9280.03
A118-A101-POS,927831,51,5864.51
B210-B103-POS,927831,51,5486.69
B218-B103-POS,927831,51,4699.18
B220-B103-POS,927831,51,4065.57
B229-B104-POS,927831,51,7028.43
B209-B103-POS,927874,51,4010.98
B220-B103-POS,927874,51,3066.74
B226-B104-POS,927874,51,1758.38
B229-B104-POS,927874,51,623.09
B209-B103-POS,927960,51,4660.81
B218-B103-POS,927960,51,2639.03
B220-B103-POS,927960,51,7606.29
B218-B103-POS,928046,51,8755.97
B226-B104-POS,928046,51,4008.02
B229-B104-POS,928046,51,62.54
B209-B103-POS,928089,51,7671.79
B210-B103-POS,928089,51,7797.84
B218-B103-POS,928089,51,5446.25
B220-B103-POS,928089,51,1437.27
B226-B104-POS,928089,51,7552.72
B229-B104-POS,928089,51,5306.2
B209-B103-POS,928261,51,7842.56
B218-B103-POS,928261,51,8456.88
B229-B104-POS,928261,51,9484.75
B229-B104-POS,928390,51,214.77
B209-B103-POS,928519,51,7488.75
B210-B103-POS,928519,51,5741
B220-B103-POS,928519,51,7811.18
B229-B104-POS,928519,51,3218.01
B218-B103-POS,928562,51,2491.58
B220-B103-POS,928562,51,2026.39
B209-B103-POS,928605,51,9068.6
B219-B103-POS,928605,51,4082.08
B220-B103-POS,928605,51,8896.78
B229-B104-POS,928605,51,3680.62
A107-A100-POS,928691,51,8665.17
A119-A101-POS,928691,51,5580.74
B220-B103-POS,928691,51,6670.2
B209-B103-POS,928777,51,4998.46
B220-B103-POS,928777,51,2999.82
B209-B103-POS,928949,51,8651.85
B210-B103-POS,928949,51,1490.05
B218-B103-POS,928949,51,3793.35
B220-B103-POS,928949,51,1495.34
B229-B104-POS,928949,51,4723.83
B219-B103-POS,929465,51,4355.79
B220-B103-POS,929465,51,6844.39
B226-B104-POS,929465,51,9908.33
B209-B103-POS,929594,51,9512.29
B210-B103-POS,929594,51,6287.22
B220-B103-POS,929594,51,4323.1
B229-B104-POS,929594,51,6847.99
A107-A100-POS,929766,51,2889.42
B209-B103-POS,929766,51,6828.88
B210-B103-POS,929766,51,9161.32
B220-B103-POS,929766,51,376.43
B226-B104-POS,929766,51,1427.38
B209-B103-POS,929852,51,-327.21
B219-B103-POS,929852,51,7193.82
B220-B103-POS,929852,51,2426.67
B209-B103-POS,929938,51,3408.8
B210-B103-POS,929938,51,4014.23
B218-B103-POS,929938,51,3686.04
B220-B103-POS,929938,51,2017.27
B229-B104-POS,929938,51,432.13
A104-A100-POS,930024,51,9761.01
A109-A100-POS,930024,51,9548.19
B210-B103-POS,930024,51,6857.94
B218-B103-POS,930024,51,7351.38
B220-B103-POS,930024,51,920.73
B226-B104-POS,930024,51,5756.3
B209-B103-POS,930110,51,1420.1
B218-B103-POS,930110,51,132.98
B209-B103-POS,930325,51,2377.76
B218-B103-POS,930325,51,7083.44
B219-B103-POS,930325,51,6238.95
B220-B103-POS,930325,51,942.88
B209-B103-POS,930497,51,9149.37
B210-B103-POS,930497,51,2568.46
B219-B103-POS,930497,51,7217.86
B220-B103-POS,930497,51,3035.29
B209-B103-POS,930798,51,5187.62
B220-B103-POS,930798,51,9874.27
B229-B104-POS,930798,51,4984.31
B218-B103-POS,930841,51,1259.25
B219-B103-POS,930841,51,896.97
B220-B103-POS,931013,51,9759.75
B229-B104-POS,931013,51,1160.15
B218-B103-POS,931056,51,8945.74
B219-B103-POS,931056,51,8275.78
B220-B103-POS,931056,51,73.05
B229-B104-POS,931056,51,7400.2
B209-B103-POS,931099,51,20.5
B210-B103-POS,931099,51,3372.07
B219-B103-POS,931099,51,-236.42
B220-B103-POS,931099,51,4330.67
B229-B104-POS,931099,51,1934.94
B209-B103-POS,931142,51,8427.5
B218-B103-POS,931142,51,9163.18
B220-B103-POS,931142,51,5057.95
B229-B104-POS,931142,51,1203.65
B218-B103-POS,931228,51,493.52
B220-B103-POS,931228,51,6717.91
B229-B104-POS,931228,51,5008.94
B209-B103-POS,931271,51,3857.38
B210-B103-POS,931271,51,755.72
B218-B103-POS,931271,51,8838.24
B220-B103-POS,931271,51,4275.76
B219-B103-POS,931314,51,2256.87
B220-B103-POS,931314,51,7442.91
B226-B104-POS,931314,51,7724.02
B229-B104-POS,931314,51,1284.52
